"Time (ps)"	"Channel 1 - Count rate (counts/s)"	"Channel 2 - Count rate (counts/s)"
143920000000000	31100	24150
143940000000000	32300	22600
143960000000000	31400	23250
143980000000000	31800	25300
144000000000000	30700	24200
144020000000000	32400	23150
144040000000000	33950	24050
144060000000000	32650	22750
144080000000000	32050	25500
144100000000000	31850	22000
144120000000000	33400	25850
144140000000000	31300	24200
144160000000000	30000	24500
144180000000000	31950	23250
144200000000000	31150	21800
144220000000000	28650	20950
144240000000000	30000	23500
144260000000000	28400	20550
144280000000000	31100	22650
144300000000000	28100	20150
144320000000000	27750	22100
144340000000000	32150	24100
144360000000000	32350	21850
144380000000000	30450	20900
144400000000000	30250	21550
144420000000000	29000	22900
144440000000000	30750	21500
144460000000000	32000	22850
144480000000000	32550	22250
144500000000000	33700	26450
144520000000000	33150	24600
144540000000000	29350	24200
144560000000000	32500	23200
144580000000000	30050	23950
144600000000000	32200	23450
144620000000000	33750	24650
144640000000000	31800	23400
144660000000000	32700	24350
144680000000000	31950	24600
144700000000000	33350	22450
144720000000000	33450	22600
144740000000000	28600	24250
144760000000000	33850	24650
144780000000000	31850	26450
144800000000000	31200	23700
144820000000000	32100	23500
144840000000000	30300	23000
144860000000000	33200	24850
144880000000000	32050	24100
144900000000000	32450	23700
144920000000000	32300	25000
144940000000000	31900	23900
144960000000000	31500	23900
144980000000000	29200	22500
145000000000000	32300	25700
145020000000000	30050	23900
145040000000000	34100	24600
145060000000000	33150	24800
145080000000000	34150	23800
145100000000000	32200	24000
145120000000000	31600	24100
145140000000000	31050	23200
145160000000000	34100	23550
145180000000000	31500	21550
145200000000000	36550	24350
145220000000000	32450	21450
145240000000000	31300	25050
145260000000000	31500	24700
145280000000000	30050	24450
145300000000000	34100	23750
145320000000000	32100	23800
145340000000000	29550	23600
145360000000000	33800	24500
145380000000000	31150	23850
145400000000000	32050	24100
145420000000000	31900	24050
145440000000000	31850	24050
145460000000000	34500	23950
145480000000000	30850	25700
145500000000000	30900	23950
145520000000000	31800	23000
145540000000000	31900	24850
145560000000000	32850	24550
145580000000000	35100	22900
145600000000000	30850	23750
145620000000000	32850	23500
145640000000000	31350	22950
145660000000000	30250	21800
145680000000000	30700	22700
145700000000000	33200	23900
145720000000000	31350	23450
145740000000000	30400	24400
145760000000000	29600	24900
145780000000000	31450	21050
145800000000000	29450	22500
145820000000000	32750	22450
145840000000000	31400	24150
145860000000000	29850	25650
145880000000000	32900	26150
145900000000000	33550	24350
145920000000000	31000	23750
145940000000000	32500	24650
145960000000000	31200	24650
145980000000000	31850	24700
146000000000000	33050	25800
146020000000000	32150	23600
146040000000000	32600	22950
146060000000000	32200	25550
146080000000000	32200	23300
146100000000000	31300	24050
146120000000000	33500	24000
146140000000000	30300	24550
146160000000000	31300	23800
146180000000000	30700	23250
146200000000000	32250	22550
146220000000000	33150	24600
146240000000000	31500	23050
146260000000000	29400	22950
146280000000000	30700	22750
146300000000000	30250	22750
146320000000000	31400	22000
146340000000000	30250	23650
146360000000000	29950	20900
146380000000000	28650	21300
146400000000000	28900	22650
146420000000000	31050	21900
146440000000000	29550	21650
146460000000000	32600	23250
146480000000000	30550	23700
146500000000000	29300	23250
146520000000000	29850	23500
146540000000000	31050	24350
146560000000000	33100	25000
146580000000000	32250	23800
146600000000000	33300	23400
146620000000000	33200	23950
146640000000000	30750	23400
146660000000000	31900	24100
146680000000000	32950	25250
146700000000000	31400	23350
146720000000000	27100	20600
146740000000000	32350	24750
146760000000000	29550	20950
146780000000000	32150	22450
146800000000000	32350	23900
146820000000000	32150	22200
146840000000000	33300	23950
146860000000000	29550	21750
146880000000000	29700	21550
146900000000000	28250	21850
146920000000000	26700	23100
146940000000000	31800	23600
146960000000000	28650	22950
146980000000000	30800	21150
147000000000000	30600	21250
147020000000000	30000	24150
147040000000000	31800	22050
147060000000000	29500	22850
147080000000000	30450	22350
147100000000000	32650	23750
147120000000000	33250	24350
147140000000000	31700	24350
147160000000000	33100	23350
147180000000000	32350	22300
147200000000000	29000	23900
147220000000000	34750	25050
147240000000000	32850	24600
147260000000000	29900	22850
147280000000000	30750	22800
147300000000000	33000	24300
147320000000000	32650	21600
147340000000000	34550	23400
147360000000000	34850	24050
147380000000000	34350	22650
147400000000000	31400	21550
147420000000000	32050	22000
147440000000000	30150	21950
147460000000000	30350	24950
147480000000000	29400	24650
147500000000000	32550	23800
147520000000000	33150	25450
147540000000000	31750	24350
147560000000000	32250	24150
147580000000000	31000	24050
147600000000000	29300	22200
147620000000000	32500	24850
147640000000000	31600	24900
147660000000000	31350	22200
147680000000000	31100	25600
147700000000000	31650	24000
147720000000000	31400	22400
147740000000000	31950	26300
147760000000000	33700	24550
147780000000000	34850	22550
147800000000000	33100	23800
147820000000000	31150	23700
147840000000000	34350	25350
147860000000000	32950	23600
147880000000000	31850	25100
147900000000000	31450	25200
147920000000000	31450	23300
147940000000000	30800	24700
147960000000000	30450	25100
147980000000000	31900	23200
148000000000000	30850	23850
148020000000000	33150	25350
148040000000000	30850	24300
148060000000000	32050	23900
148080000000000	30050	23050
148100000000000	33100	24600
148120000000000	33400	24950
148140000000000	31900	24150
148160000000000	35550	23900
148180000000000	33700	24050
148200000000000	31250	23050
148220000000000	33850	24150
148240000000000	34250	23750
148260000000000	33250	23750
148280000000000	34350	23300
148300000000000	36250	22500
148320000000000	31900	21450
148340000000000	32200	25300
148360000000000	34000	24500
148380000000000	32950	24150
148400000000000	33650	24400
148420000000000	30300	23550
148440000000000	31850	22800
148460000000000	30250	23900
148480000000000	29900	22650
148500000000000	31500	23950
148520000000000	30650	22450
148540000000000	31750	23900
148560000000000	32150	23950
148580000000000	30850	23700
148600000000000	33150	21850
148620000000000	34250	23750
148640000000000	27700	23600
148660000000000	31400	22000
148680000000000	32700	23850
148700000000000	30250	24050
148720000000000	32100	21100
148740000000000	31500	24700
148760000000000	33450	22950
148780000000000	34950	25250
148800000000000	35450	23450
148820000000000	32300	23000
148840000000000	29400	22550
148860000000000	32200	23950
148880000000000	29650	21350
148900000000000	32600	23000
148920000000000	34400	22050
148940000000000	29050	24350
148960000000000	33300	24700
148980000000000	32050	22800
149000000000000	30400	22250
149020000000000	30300	21500
149040000000000	29450	22850
149060000000000	29350	22150
149080000000000	31900	24250
149100000000000	32450	22400
149120000000000	30700	22850
149140000000000	31950	23950
149160000000000	27350	23250
149180000000000	29500	23400
149200000000000	32650	22100
149220000000000	28550	21350
149240000000000	27150	22750
149260000000000	28250	23350
149280000000000	29350	22700
149300000000000	31650	21850
149320000000000	31850	23050
149340000000000	31550	21700
149360000000000	31250	24150
149380000000000	30650	22700
149400000000000	29500	21200
149420000000000	32850	24500
149440000000000	30850	25300
149460000000000	32050	23850
149480000000000	33200	25100
149500000000000	33400	26000
149520000000000	32950	24900
149540000000000	31150	25050
149560000000000	33700	23600
149580000000000	34650	25600
149600000000000	32950	24350
149620000000000	32600	22900
149640000000000	35150	25600
149660000000000	33700	24200
149680000000000	31600	24400
149700000000000	33550	24500
149720000000000	34150	23150
149740000000000	34500	24300
149760000000000	31900	24850
149780000000000	34300	23200
149800000000000	31900	23750
149820000000000	32300	23800
149840000000000	31850	23800
149860000000000	34650	23450
149880000000000	33700	24550
149900000000000	30650	23750
149920000000000	32100	24750
149940000000000	29550	24050
149960000000000	31800	22950
149980000000000	31150	24250
150000000000000	32400	25200
150020000000000	34100	25550
150040000000000	30800	22800
150060000000000	32100	22900
150080000000000	31900	23700
150100000000000	31200	24850
150120000000000	32700	23950
150140000000000	30700	24500
150160000000000	32850	25300
150180000000000	31800	23850
150200000000000	32350	24600
150220000000000	30050	22800
150240000000000	37200	25650
150260000000000	34000	27300
150280000000000	30500	21350
150300000000000	32500	23550
150320000000000	31750	22850
150340000000000	34300	25050
150360000000000	32250	27100
150380000000000	34350	25200
150400000000000	31500	24250
150420000000000	32750	23200
150440000000000	35100	23550
150460000000000	31000	21100
150480000000000	32250	26050
150500000000000	29950	22050
150520000000000	31500	22600
150540000000000	34750	22750
150560000000000	31050	21050
150580000000000	31200	23200
150600000000000	32650	24850
150620000000000	31750	23450
150640000000000	34700	26400
150660000000000	31950	22850
150680000000000	33200	25200
150700000000000	37200	25700
150720000000000	33700	26550
150740000000000	32000	23350
150760000000000	33550	23150
150780000000000	32050	23500
150800000000000	29400	20900
150820000000000	32300	23600
150840000000000	34450	23550
150860000000000	32050	22650
150880000000000	34900	23250
150900000000000	33150	23700
150920000000000	27950	23800
150940000000000	31300	22500
150960000000000	33700	21750
150980000000000	32000	22900
151000000000000	32200	24200
151020000000000	31800	22500
151040000000000	31850	23150
151060000000000	30450	21800
151080000000000	29800	23450
151100000000000	27900	19450
151120000000000	31200	21950
151140000000000	29900	21250
151160000000000	29400	21800
151180000000000	31050	23150
151200000000000	27750	21500
151220000000000	29800	21350
151240000000000	29550	23700
151260000000000	32200	22450
151280000000000	30200	20400
151300000000000	31500	21950
151320000000000	30050	24050
151340000000000	30550	24200
151360000000000	33000	20300
151380000000000	33100	22950
151400000000000	30550	21300
151420000000000	29150	20550
151440000000000	29850	22550
151460000000000	31700	22050
151480000000000	30650	23400
151500000000000	32200	23300
151520000000000	31850	23450
151540000000000	33700	24400
151560000000000	33200	23250
151580000000000	32100	23800
151600000000000	31550	21250
151620000000000	30100	21350
151640000000000	32950	26250
151660000000000	33150	22600
151680000000000	33950	25200
151700000000000	35250	23050
151720000000000	31950	24750
151740000000000	33650	22700
151760000000000	30700	21300
151780000000000	31200	24200
151800000000000	31450	23050
151820000000000	30950	23700
151840000000000	32150	22750
151860000000000	28200	22350
151880000000000	32250	23950
151900000000000	31550	24150
151920000000000	26650	20550
151940000000000	32650	23300
151960000000000	33600	25500
151980000000000	30900	24000
152000000000000	34250	24600
152020000000000	31900	24600
152040000000000	32950	22900
152060000000000	30450	22100
152080000000000	31200	23050
152100000000000	32750	24150
152120000000000	27350	21150
152140000000000	29500	21650
152160000000000	32600	22900
152180000000000	34900	23350
152200000000000	28850	23400
152220000000000	30100	21150
152240000000000	30100	22300
152260000000000	33400	23900
152280000000000	32100	22500
152300000000000	30000	23950
152320000000000	30550	22400
152340000000000	31150	22750
152360000000000	35150	26300
152380000000000	32000	24950
152400000000000	29800	23300
152420000000000	30950	23950
152440000000000	33400	23800
152460000000000	31000	25200
152480000000000	33350	24000
152500000000000	34100	24600
152520000000000	32150	25950
152540000000000	31500	23200
152560000000000	31300	23750
152580000000000	29250	21950
152600000000000	31800	24550
152620000000000	32850	24550
152640000000000	33050	23150
152660000000000	28350	21650
152680000000000	29050	22100
152700000000000	31950	20750
152720000000000	32600	23050
152740000000000	32150	23250
152760000000000	29050	23200
152780000000000	31750	22800
152800000000000	33250	24050
152820000000000	33200	24950
152840000000000	28350	22600
152860000000000	29400	24250
152880000000000	32100	20900
152900000000000	31000	22800
152920000000000	31800	23000
152940000000000	33150	25250
152960000000000	33050	24850
152980000000000	32400	22300
153000000000000	32550	22400
153020000000000	31750	24700
153040000000000	30350	23350
153060000000000	31450	24100
153080000000000	34900	22950
153100000000000	32400	24850
153120000000000	29200	21700
153140000000000	33500	24150
153160000000000	31600	22650
153180000000000	32200	22850
153200000000000	33750	23050
153220000000000	33300	22500
153240000000000	32050	23100
153260000000000	31650	23300
153280000000000	32900	24100
153300000000000	30750	21400
153320000000000	33100	25050
153340000000000	31950	21000
153360000000000	30750	23400
153380000000000	35400	24450
153400000000000	30950	24250
153420000000000	31750	24950
153440000000000	32600	24800
153460000000000	31350	24400
153480000000000	33450	26050
153500000000000	31600	23250
153520000000000	32000	24250
153540000000000	31500	23550
153560000000000	34400	25700
153580000000000	33100	24500
153600000000000	34350	23600
153620000000000	32500	22100
153640000000000	29850	25800
153660000000000	33900	23300
153680000000000	34100	22900
153700000000000	30850	23850
153720000000000	32000	24400
153740000000000	32850	24550
153760000000000	29050	22400
153780000000000	31000	24850
153800000000000	34250	25100
153820000000000	31600	24900
153840000000000	31450	24150
153860000000000	31500	25400
153880000000000	32100	25650
153900000000000	31550	24050
153920000000000	31850	24150
153940000000000	32350	23150
153960000000000	34150	25700
153980000000000	34150	25100
154000000000000	30800	23000
154020000000000	30750	21850
154040000000000	33450	24400
154060000000000	32400	25150
154080000000000	30700	23150
154100000000000	31150	22150
154120000000000	31700	24600
154140000000000	31500	23650
154160000000000	32050	24950
154180000000000	34500	24900
154200000000000	32350	24850
154220000000000	31800	24550
154240000000000	32050	25300
154260000000000	34550	24950
154280000000000	32800	25550
154300000000000	32100	23500
154320000000000	32350	22550
154340000000000	30400	23350
154360000000000	33150	25250
154380000000000	31200	22550
154400000000000	31050	23150
154420000000000	30500	25050
154440000000000	31700	23400
154460000000000	30700	21900
154480000000000	30650	23150
154500000000000	30550	21500
154520000000000	31100	21550
154540000000000	30950	23100
154560000000000	27400	20800
154580000000000	29700	23850
154600000000000	26500	22050
154620000000000	29250	21950
154640000000000	31850	25000
154660000000000	30100	24100
154680000000000	29100	23500
154700000000000	30200	20550
154720000000000	29450	23450
154740000000000	26250	20350
154760000000000	25250	19450
154780000000000	34150	22450
154800000000000	29950	21200
154820000000000	29550	22650
154840000000000	34100	24400
154860000000000	28800	21900
154880000000000	29550	22700
154900000000000	28250	20500
154920000000000	32400	22050
154940000000000	32900	23200
154960000000000	31150	23250
154980000000000	31750	27050
155000000000000	30950	23100
155020000000000	34400	22350
155040000000000	32150	23950
155060000000000	30050	20500
155080000000000	29000	23550
155100000000000	29250	22800
155120000000000	29100	21050
155140000000000	28850	20300
155160000000000	32750	24150
155180000000000	30900	23750
155200000000000	30600	23100
155220000000000	30850	22450
155240000000000	30250	22550
155260000000000	31050	21800
155280000000000	33400	24850
155300000000000	28400	22900
155320000000000	30500	24050
155340000000000	30150	22600
155360000000000	32700	24050
155380000000000	28350	22500
155400000000000	29300	23350
155420000000000	30450	24200
155440000000000	32250	23100
155460000000000	32300	21800
155480000000000	32300	21500
155500000000000	32150	23200
155520000000000	30550	24700
155540000000000	33000	22750
155560000000000	31450	24500
155580000000000	30950	20650
155600000000000	28250	23500
155620000000000	28650	23900
155640000000000	30600	23150
155660000000000	29050	21700
155680000000000	32200	25100
155700000000000	30600	22350
155720000000000	33150	23750
155740000000000	32250	25400
155760000000000	29600	23200
155780000000000	31100	23850
155800000000000	30400	23100
155820000000000	29750	24300
155840000000000	30050	21200
155860000000000	29500	20650
155880000000000	32100	22750
155900000000000	30550	24900
155920000000000	31850	23450
155940000000000	31000	21250
155960000000000	30400	22050
155980000000000	32900	22400
156000000000000	31550	24400
156020000000000	33200	23950
156040000000000	31550	20800
156060000000000	31400	23600
156080000000000	33600	21850
156100000000000	32300	24050
156120000000000	32250	23400
156140000000000	33850	23600
156160000000000	30050	22400
156180000000000	28550	22450
156200000000000	29950	23450
156220000000000	31350	24200
156240000000000	32400	23100
156260000000000	30550	22200
156280000000000	32850	20900
156300000000000	30850	22050
156320000000000	29750	22350
156340000000000	32200	23450
156360000000000	29100	23950
156380000000000	31550	22700
156400000000000	33750	23000
156420000000000	33000	23700
156440000000000	31450	23150
156460000000000	31750	22650
156480000000000	32300	25550
156500000000000	31150	24050
156520000000000	31800	24400
156540000000000	32800	24100
156560000000000	31050	21850
156580000000000	28700	22500
156600000000000	33450	23250
156620000000000	33300	24400
156640000000000	31250	21750
156660000000000	29950	23550
156680000000000	33300	26550
156700000000000	32750	23000
156720000000000	32700	24900
156740000000000	34100	26050
156760000000000	31250	22700
156780000000000	33600	22150
156800000000000	34300	23350
156820000000000	33300	24650
156840000000000	30350	21850
156860000000000	31900	22550
156880000000000	32150	22300
156900000000000	31800	25450
156920000000000	31550	25200
156940000000000	33000	22100
156960000000000	30750	22050
156980000000000	30700	21100
157000000000000	30650	22450
157020000000000	30400	22350
157040000000000	33600	22050
157060000000000	33450	22850
157080000000000	30800	23700
157100000000000	30400	25600
157120000000000	30100	23800
157140000000000	32400	22550
157160000000000	32150	24900
157180000000000	32100	24100
157200000000000	30150	23350
157220000000000	33900	24800
157240000000000	33000	24800
157260000000000	31500	23350
157280000000000	29750	22050
157300000000000	31550	23300
157320000000000	31350	23650
157340000000000	32700	22200
157360000000000	32900	21600
157380000000000	34200	26250
157400000000000	34350	25250
157420000000000	32850	26250
157440000000000	34850	24850
157460000000000	35350	24900
157480000000000	31550	25150
157500000000000	32350	24000
157520000000000	35550	25650
157540000000000	31800	26550
157560000000000	31350	22950
157580000000000	32750	27000
157600000000000	31850	25100
157620000000000	32500	23400
157640000000000	33550	24450
157660000000000	33400	22000
157680000000000	30050	23100
157700000000000	32800	23250
157720000000000	31100	24350
157740000000000	30500	23150
157760000000000	30650	23200
157780000000000	33550	24050
157800000000000	33750	23700
157820000000000	32950	22800
157840000000000	32750	25000
157860000000000	30150	22150
157880000000000	34200	24700
157900000000000	30600	21450
157920000000000	32150	24900
157940000000000	32750	24450
157960000000000	33250	25600
157980000000000	34350	24350
158000000000000	33000	24950
158020000000000	31700	23050
158040000000000	32800	25850
158060000000000	34400	25350
158080000000000	32400	22800
158100000000000	29850	23800
158120000000000	31800	23200
158140000000000	29350	22350
158160000000000	31300	24200
158180000000000	28850	22150
158200000000000	32600	23750
158220000000000	33250	24750
158240000000000	32900	25100
158260000000000	30750	22900
158280000000000	34000	25150
158300000000000	30300	25500
158320000000000	30650	24450
158340000000000	30900	24500
158360000000000	29150	22850
158380000000000	34350	24300
158400000000000	33000	22950
158420000000000	33400	24350
158440000000000	29800	24050
158460000000000	33150	23450
158480000000000	33250	22950
158500000000000	32750	25600
158520000000000	32400	25900
158540000000000	32050	23850
158560000000000	33300	22600
158580000000000	32450	25200
158600000000000	34200	24350
158620000000000	31050	23250
158640000000000	28900	22150
158660000000000	30250	22000
158680000000000	33650	23650
158700000000000	33250	23600
158720000000000	31550	22400
158740000000000	32000	22900
158760000000000	31300	22800
158780000000000	32750	24900
158800000000000	31750	22500
158820000000000	31800	24150
158840000000000	32200	24400
158860000000000	31300	23350
158880000000000	32950	25150
158900000000000	31700	22900
158920000000000	33650	24750
158940000000000	29650	22600
158960000000000	32750	22950
158980000000000	30650	22300
159000000000000	33850	25200
159020000000000	32800	24200
159040000000000	30900	22000
159060000000000	31000	23500
159080000000000	32100	24850
159100000000000	31550	23550
159120000000000	33800	23650
159140000000000	31400	24200
159160000000000	32700	22500
159180000000000	30550	23750
159200000000000	31550	23550
159220000000000	31600	24500
159240000000000	34700	24900
159260000000000	32500	21650
159280000000000	30800	24300
159300000000000	34100	25700
159320000000000	32150	25150
159340000000000	31150	25750
159360000000000	32050	25250
159380000000000	29050	24850
159400000000000	33350	24850
159420000000000	33600	23850
159440000000000	29350	26150
159460000000000	32950	23750
159480000000000	32500	25100
159500000000000	30300	24650
159520000000000	31650	23700
159540000000000	32350	24550
159560000000000	30800	23450
159580000000000	31000	22600
159600000000000	30300	22500
159620000000000	31750	20700
159640000000000	29100	21900
159660000000000	33350	22700
159680000000000	29350	22300
159700000000000	28100	20100
159720000000000	27850	20800
159740000000000	28950	21400
159760000000000	31600	23200
159780000000000	31450	24350
159800000000000	33200	22200
159820000000000	32100	22900
159840000000000	34050	25600
159860000000000	30250	22850
159880000000000	28850	23750
159900000000000	35050	23000
159920000000000	32400	21750
159940000000000	31050	22450
159960000000000	30050	23500
159980000000000	27350	19850
160000000000000	32700	23450
160020000000000	29150	21500
160040000000000	28800	20850
160060000000000	28450	21050
160080000000000	29800	20600
160100000000000	27950	20350
160120000000000	29300	22750
160140000000000	28250	20450
160160000000000	32400	22850
160180000000000	29150	21050
160200000000000	27700	20250
160220000000000	29400	21200
160240000000000	33800	21750
160260000000000	31450	23150
160280000000000	31250	23200
160300000000000	31400	21500
160320000000000	30650	23350
160340000000000	33350	23350
160360000000000	32900	23150
160380000000000	28050	22350
160400000000000	28150	21350
160420000000000	29550	22850
160440000000000	28750	20450
160460000000000	30800	22650
160480000000000	29700	23850
160500000000000	31150	23700
160520000000000	30300	23000
160540000000000	28650	20750
160560000000000	29100	21400
160580000000000	26050	19650
160600000000000	27450	22900
160620000000000	33650	23650
160640000000000	26050	21000
160660000000000	27200	24150
160680000000000	29100	21450
160700000000000	30600	22450
160720000000000	31350	24150
160740000000000	27750	21150
160760000000000	27350	19750
160780000000000	28500	20600
160800000000000	28950	21300
160820000000000	28550	20400
160840000000000	33300	25400
160860000000000	33050	21250
160880000000000	30750	22150
160900000000000	31350	22650
160920000000000	29900	24800
160940000000000	30450	22250
160960000000000	28400	24300
160980000000000	31950	24100
161000000000000	28850	21850
161020000000000	31350	25400
161040000000000	31100	22150
161060000000000	31050	22950
161080000000000	27300	21750
161100000000000	27450	22250
161120000000000	27050	20550
161140000000000	30650	23250
161160000000000	28250	23350
161180000000000	29500	23050
161200000000000	32600	21550
161220000000000	33250	22600
161240000000000	30850	22400
161260000000000	33300	23650
161280000000000	29800	22850
161300000000000	30100	23700
161320000000000	32200	22600
161340000000000	29400	22550
161360000000000	30950	23950
161380000000000	30300	21450
161400000000000	29150	21400
161420000000000	30750	20900
161440000000000	30650	21950
161460000000000	28850	22850
161480000000000	28250	22750
161500000000000	27500	19500
161520000000000	26850	20550
161540000000000	29750	21650
161560000000000	30850	20100
161580000000000	28300	20450
161600000000000	30700	22050
161620000000000	29450	21450
161640000000000	30100	22300
161660000000000	30200	20250
161680000000000	28950	22000
161700000000000	28750	21450
161720000000000	26000	19950
161740000000000	27850	20450
161760000000000	29050	21350
161780000000000	28800	21950
161800000000000	28650	20100
161820000000000	26700	20600
161840000000000	30150	22700
161860000000000	29600	20300
161880000000000	26600	21650
161900000000000	31850	22350
161920000000000	30200	22350
161940000000000	28550	20600
161960000000000	27150	19250
161980000000000	31500	22800
162000000000000	27650	19950
162020000000000	24650	19800
162040000000000	26350	19400
162060000000000	27100	18300
162080000000000	29250	21900
162100000000000	27650	19000
162120000000000	30000	20750
162140000000000	30000	21600
162160000000000	32250	23500
162180000000000	29150	20750
162200000000000	30000	20150
162220000000000	25950	19950
162240000000000	29000	22650
162260000000000	31350	22950
162280000000000	28250	22500
162300000000000	27650	20650
162320000000000	30950	20900
162340000000000	32150	22050
162360000000000	30150	24300
162380000000000	29800	23850
162400000000000	32450	23850
162420000000000	31100	25250
162440000000000	30000	21700
162460000000000	30400	22250
162480000000000	29000	22550
162500000000000	30150	21750
162520000000000	24700	19450
162540000000000	29800	22800
162560000000000	30150	23050
162580000000000	26900	22550
162600000000000	30000	23050
162620000000000	23650	19050
162640000000000	27300	19350
162660000000000	25950	18100
162680000000000	24150	18350
162700000000000	28050	21050
162720000000000	28950	21950
162740000000000	27050	19450
162760000000000	24900	18800
162780000000000	27500	20250
162800000000000	27250	21200
162820000000000	26100	18450
162840000000000	26900	20700
162860000000000	29150	21400
162880000000000	28450	18200
162900000000000	29100	23350
162920000000000	30100	22750
162940000000000	28750	20600
162960000000000	28450	23000
162980000000000	27600	20500
163000000000000	25400	22800
163020000000000	27350	21750
163040000000000	28550	20150
163060000000000	29150	19500
163080000000000	30300	23200
163100000000000	29400	18900
163120000000000	27000	19300
163140000000000	25900	21250
163160000000000	27550	18250
163180000000000	28150	22500
163200000000000	32800	22500
163220000000000	30350	23250
163240000000000	33450	21900
163260000000000	26250	19500
163280000000000	27950	21200
163300000000000	27800	21100
163320000000000	29500	20200
163340000000000	27100	21200
163360000000000	30000	22450
163380000000000	28650	22400
163400000000000	28400	22700
163420000000000	27800	20700
163440000000000	28400	21050
163460000000000	24250	17750
163480000000000	28300	21250
163500000000000	27050	18450
163520000000000	28450	22200
163540000000000	30100	22800
163560000000000	26600	17850
163580000000000	31000	20800
163600000000000	28500	20850
163620000000000	28350	21600
163640000000000	28050	19350
163660000000000	29400	20000
163680000000000	27700	20100
163700000000000	28150	21650
163720000000000	28500	23100
163740000000000	26800	17050
163760000000000	27950	20800
163780000000000	29200	21400
163800000000000	28800	21000
163820000000000	26600	20200
163840000000000	27850	18950
163860000000000	29250	21300
163880000000000	29300	21650
163900000000000	29250	21650
163920000000000	31050	23850
163940000000000	31150	21950
163960000000000	27650	19450
163980000000000	28650	20150
164000000000000	26300	20000
164020000000000	28300	19300
164040000000000	29500	21750
164060000000000	27750	19200
164080000000000	27000	22200
164100000000000	27300	20050
164120000000000	30050	22500
164140000000000	34800	22750
164160000000000	27850	19500
164180000000000	29950	21650
164200000000000	29750	23550
164220000000000	32450	24700
164240000000000	31400	21150
164260000000000	30900	22500
164280000000000	30900	24100
164300000000000	31250	24400
164320000000000	31300	23200
164340000000000	30900	22100
164360000000000	33150	23800
164380000000000	27800	19850
164400000000000	31750	23250
164420000000000	31900	21750
164440000000000	32100	22700
164460000000000	28550	23050
164480000000000	28800	23400
164500000000000	32650	21450
164520000000000	33950	24350
164540000000000	29900	22000
164560000000000	29600	21950
164580000000000	29650	21850
164600000000000	32050	23350
164620000000000	32050	21750
164640000000000	35100	23850
164660000000000	31900	22850
164680000000000	29600	22700
164700000000000	33050	24150
164720000000000	34050	22800
164740000000000	31100	22000
164760000000000	32800	25900
164780000000000	31100	24600
164800000000000	35600	23550
164820000000000	29800	25550
164840000000000	30750	22350
164860000000000	31450	21850
164880000000000	33250	24050
164900000000000	31800	22250
164920000000000	29100	22850
164940000000000	28100	22500
164960000000000	30800	22650
164980000000000	30800	25300
165000000000000	29450	23900
165020000000000	30700	23300
165040000000000	29500	22350
165060000000000	30800	24300
165080000000000	31550	24300
165100000000000	31750	24150
165120000000000	31100	24250
165140000000000	34800	24850
165160000000000	32150	24150
165180000000000	29250	22400
165200000000000	33150	23250
165220000000000	32050	25850
165240000000000	31200	26300
165260000000000	33750	24100
165280000000000	33150	21950
165300000000000	31350	24050
165320000000000	30600	21350
165340000000000	30950	22950
165360000000000	30000	22500
165380000000000	32400	21900
165400000000000	30250	22500
165420000000000	31200	23750
165440000000000	31500	23850
165460000000000	30000	22450
165480000000000	26600	21100
165500000000000	29450	21750
165520000000000	31850	22150
165540000000000	27400	21450
165560000000000	29500	21900
165580000000000	31950	21800
165600000000000	28700	22200
165620000000000	28850	22700
165640000000000	28650	22400
165660000000000	27150	20550
165680000000000	28850	22850
165700000000000	28600	21000
165720000000000	29300	20250
165740000000000	29000	22800
165760000000000	29050	21300
165780000000000	28200	19850
165800000000000	29350	22550
165820000000000	27600	19950
165840000000000	29500	21200
165860000000000	25200	19500
165880000000000	27350	21500
165900000000000	27350	19450
165920000000000	26750	18300
165940000000000	27500	18900
165960000000000	26000	21000
165980000000000	27400	22450
166000000000000	26750	19850
166020000000000	24100	18600
166040000000000	26300	21250
166060000000000	27250	18850
166080000000000	28300	20750
166100000000000	27350	19900
166120000000000	27000	19750
166140000000000	28600	20250
166160000000000	29800	22600
166180000000000	26300	18100
166200000000000	26600	19250
166220000000000	25700	19100
166240000000000	27250	19400
166260000000000	26400	18450
166280000000000	26050	19650
166300000000000	23250	18850
166320000000000	30000	20000
166340000000000	27350	23500
166360000000000	30700	19900
166380000000000	31350	20400
166400000000000	29150	20550
166420000000000	32050	22200
166440000000000	28050	20650
166460000000000	27500	18500
166480000000000	27550	21050
166500000000000	27650	22950
166520000000000	28100	19950
166540000000000	27200	20300
166560000000000	26500	21650
166580000000000	27250	20650
166600000000000	26050	19000
166620000000000	24650	17600
166640000000000	27200	19750
166660000000000	26600	20200
166680000000000	26100	19000
166700000000000	25900	18800
166720000000000	26700	17450
166740000000000	23700	19550
166760000000000	24500	17850
166780000000000	25050	18900
166800000000000	25000	16000
166820000000000	22900	17750
166840000000000	26050	18550
166860000000000	26150	20300
166880000000000	26150	20850
166900000000000	26800	18800
166920000000000	23550	19200
166940000000000	23050	15850
166960000000000	23100	17550
166980000000000	26900	23050
167000000000000	27550	20650
167020000000000	26800	20250
167040000000000	26050	19500
167060000000000	30650	22800
167080000000000	26550	20250
167100000000000	28150	19000
167120000000000	27450	18550
167140000000000	24000	18800
